,Lot Area,Year Built,Year Remod/Add,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Mo Sold,Yr Sold,Outdoor Liv Area,SalePrice
1659,8100,1961,2007,864,1.0,0.0,1,0,3,1,5,7,2008,132,135000
1660,9216,1975,1975,1076,0.0,0.0,1,1,3,1,5,9,2008,0,143195
1661,9100,1930,1960,935,0.0,0.0,1,0,2,1,4,8,2008,0,79500
1662,12774,2003,2004,1663,0.0,0.0,2,1,3,1,8,7,2008,236,192500
1663,6000,1950,1970,1328,0.0,0.0,1,1,3,1,6,3,2009,12,129500
1664,10364,1995,1996,1572,0.0,0.0,2,1,3,1,7,5,2007,40,168000
1665,6000,1939,1950,1342,0.0,0.0,2,0,2,2,7,4,2008,0,105000
1666,10530,1971,1971,981,1.0,0.0,1,1,3,1,5,3,2007,312,143250
1667,9525,1995,2006,1099,0.0,0.0,1,1,3,1,6,6,2008,278,144000
1668,8880,1994,2002,2110,1.0,0.0,2,1,3,1,8,5,2010,130,205000
1669,8410,1974,1974,1026,1.0,0.0,1,0,2,1,5,4,2007,193,143000
1670,4385,2001,2001,1419,1.0,0.0,1,1,2,1,5,9,2008,213,290000
1671,12919,2009,2010,2364,1.0,0.0,2,1,2,1,11,3,2010,67,611657
1672,12464,1996,1996,1040,1.0,0.0,1,0,3,1,6,11,2009,168,152000
1673,5005,1992,1992,1280,0.0,0.0,2,0,2,1,5,1,2010,226,191500
1674,9591,2004,2005,2473,0.0,0.0,2,1,4,1,9,10,2007,343,317000
1675,6960,1940,1998,1302,0.0,0.0,1,1,2,1,6,7,2007,126,165250
1676,9825,1966,1966,1092,0.0,0.0,1,0,3,1,6,4,2008,420,123000
1677,14175,1956,1956,1188,1.0,0.0,1,0,1,1,4,6,2008,191,185000
1678,7400,1962,1962,1045,1.0,0.0,1,0,3,1,6,3,2006,0,120000
1679,10738,1966,1966,1093,1.0,0.0,2,0,3,1,6,11,2007,224,158500
1680,8366,2004,2004,1640,0.0,0.0,2,1,3,1,6,12,2008,183,173000
1681,9842,1962,1962,1224,0.0,0.0,2,0,2,2,6,3,2007,0,101800
1682,7200,1936,2007,1135,1.0,0.0,1,0,3,1,6,4,2009,256,155000
1683,10230,1925,1950,1078,0.0,0.0,1,0,3,1,6,12,2009,112,125000
1684,8626,1956,1956,968,0.0,0.0,1,0,2,1,5,5,2007,0,104500
1685,8834,2004,2005,2224,1.0,0.0,2,1,4,1,10,6,2009,184,350000
1686,8544,1950,1950,1040,0.0,0.0,2,0,2,2,6,7,2006,0,93500
1687,9179,1999,1999,1790,1.0,0.0,2,1,3,1,7,6,2008,88,193000
1688,11526,1922,1994,2555,0.0,0.0,2,0,3,1,11,9,2008,431,191000
1689,5684,1930,2005,813,0.0,0.0,1,0,2,1,5,6,2006,113,110000
1690,11885,2001,2001,1872,1.0,0.0,2,1,3,1,7,11,2009,282,261500
1691,9600,1956,1956,1050,0.0,0.0,1,0,2,1,5,6,2009,0,128900
1692,17242,1993,1994,3500,1.0,0.0,3,1,4,1,11,5,2006,1166,584500
1693,10215,1954,1954,948,0.0,0.0,1,0,3,1,5,2,2007,0,111000
1694,8550,1926,1950,1316,0.0,0.0,1,0,4,1,7,10,2007,0,90000
1695,18450,1965,1979,2380,0.0,0.0,2,1,3,1,7,8,2007,265,129000
1696,14778,1954,2006,1640,1.0,0.0,1,0,3,1,7,11,2008,108,224000
1697,3180,2005,2005,1200,1.0,0.0,2,1,2,1,5,5,2008,166,165000
1698,3068,1920,1993,1324,0.0,1.0,1,0,3,1,6,2,2010,0,122000
1699,8298,2006,2007,1564,0.0,0.0,2,0,2,1,6,9,2007,132,267300
1700,13518,2008,2009,3140,0.0,0.0,3,1,4,1,11,7,2009,222,485000
1702,13142,1997,1997,1771,1.0,0.0,2,1,3,1,6,7,2008,96,215700
1703,11362,2004,2005,1836,1.0,0.0,2,0,3,1,7,3,2009,310,280000
1704,10845,2003,2004,1575,1.0,0.0,2,0,2,1,7,6,2008,244,284000
1705,1936,1970,1970,630,1.0,0.0,1,0,1,1,3,12,2007,0,84500
1706,9760,1963,1984,1395,1.0,0.0,1,0,2,1,7,5,2010,897,192000
1707,3960,1930,1950,1004,0.0,0.0,1,0,2,1,5,7,2006,280,105000
1708,9100,2004,2005,1836,0.0,0.0,2,0,3,1,8,10,2006,153,216837
1709,9600,1960,1960,1496,0.0,0.0,2,0,3,1,6,2,2008,22,141500
1710,9764,1967,2003,894,1.0,0.0,1,0,3,1,5,5,2008,0,130000
1711,8430,1978,1978,1040,0.0,0.0,2,0,3,1,5,8,2009,0,124000
1712,9060,1923,1999,1828,0.0,0.0,2,0,3,1,6,3,2007,174,150909
1713,12778,1952,2003,1008,1.0,0.0,1,0,2,1,4,1,2006,154,139500
1714,8172,1955,1955,864,1.0,0.0,1,0,3,1,5,10,2007,196,79275
1715,9037,2006,2006,1484,0.0,0.0,2,0,2,1,6,12,2007,153,265900
1716,6292,1930,1950,790,0.0,0.0,1,0,2,1,4,4,2008,141,91000
1717,11900,1977,1977,1934,1.0,0.0,2,1,3,1,6,7,2009,376,185000
1718,7945,1959,1959,1150,1.0,0.0,1,0,3,1,6,5,2006,0,141000
1719,16659,2007,2008,2152,0.0,0.0,2,1,3,1,7,6,2007,368,260116
1720,9340,1941,1950,672,1.0,0.0,1,0,2,1,4,8,2009,113,113000
1721,11454,1995,1995,1511,1.0,0.0,2,0,3,1,6,2,2008,210,225000
1722,8480,1945,1950,793,1.0,0.0,1,0,2,1,4,8,2009,0,113000
1723,6305,1975,1975,1096,1.0,0.0,1,0,3,1,5,6,2010,0,125200
1724,9709,2007,2007,2100,1.0,0.0,2,1,3,1,8,9,2007,276,319500
1725,10930,1945,1950,1558,1.0,0.0,1,1,3,1,6,4,2008,0,140000
1727,8899,2007,2007,2088,0.0,0.0,2,1,4,1,10,6,2008,124,250000
1728,10237,2005,2006,1536,0.0,0.0,2,1,3,1,6,6,2007,138,176000
1729,9736,1957,1969,1721,0.0,0.0,1,0,4,1,8,4,2007,0,174850
1730,2364,1978,1978,1548,0.0,1.0,2,1,3,1,7,7,2009,108,147000
1731,7892,1979,1979,918,0.0,0.0,2,0,2,1,5,4,2010,28,99500
1732,12350,2009,2009,2690,1.0,0.0,2,1,3,1,8,7,2009,197,398800
1733,7917,1999,2000,1647,0.0,0.0,2,1,3,1,7,8,2007,40,175000
1734,7200,1954,1954,825,0.0,1.0,1,0,2,1,4,7,2008,0,109500
1735,12155,1970,1970,1657,0.0,1.0,2,0,3,1,7,3,2007,147,163500
1736,7446,1941,1950,788,0.0,0.0,1,0,2,1,4,4,2006,0,100000
1737,11025,1992,1993,2826,1.0,0.0,2,1,3,1,9,10,2006,385,334000
1738,7832,1968,1968,864,1.0,0.0,1,0,2,1,4,5,2010,226,137250
1739,19378,2005,2006,2462,1.0,0.0,2,1,4,1,9,3,2006,371,320000
1740,9830,1959,2006,1287,1.0,0.0,1,0,3,1,7,3,2010,563,162000
1741,4403,2009,2009,1478,1.0,0.0,2,1,2,1,7,6,2010,144,222000
1742,8174,2003,2003,1342,1.0,0.0,2,1,3,1,7,5,2009,156,178000
1743,7200,1940,1992,804,1.0,0.0,1,0,2,1,4,2,2010,0,119000
1744,7590,1962,1962,1812,0.0,0.0,2,0,4,1,8,7,2007,168,169500
1745,8795,2000,2000,2256,0.0,0.0,2,1,4,1,8,4,2009,278,236000
1746,3843,2007,2008,1648,1.0,1.0,2,0,2,1,5,8,2008,215,294464
1747,11075,1969,1969,2112,0.0,0.0,2,1,4,1,9,6,2008,280,206900
1748,10142,2004,2004,2084,1.0,0.0,2,1,4,1,8,1,2010,45,233000
1749,7741,1924,1950,1032,0.0,0.0,1,0,2,1,5,6,2006,0,108000
1750,8139,1995,1996,1470,0.0,0.0,2,1,3,1,7,10,2008,241,165000
1751,8982,1977,1977,1040,0.0,0.0,1,1,3,1,5,1,2007,0,134900
1752,6120,1939,1950,884,0.0,0.0,1,0,2,1,5,7,2007,0,113000
1753,16561,1996,1996,1097,1.0,0.0,1,1,3,1,6,7,2007,306,147900
1754,4060,1922,1950,864,0.0,0.0,1,0,2,1,4,7,2009,96,99900
1755,2308,1975,1975,1456,0.0,0.0,2,1,4,1,7,5,2008,0,143000
1756,6240,1934,1950,1176,0.0,0.0,1,0,3,1,6,9,2006,112,114500
1757,8789,1967,1967,941,0.0,0.0,1,0,3,1,6,6,2006,64,129200
1758,5587,2008,2008,1652,1.0,1.0,2,0,2,1,5,11,2008,215,392500
1759,9042,1941,2006,2340,0.0,0.0,2,0,4,1,9,5,2010,60,266500
1760,8923,1998,1998,1382,0.0,0.0,2,1,3,1,7,2,2009,256,177500
1761,12518,1968,1968,1008,0.0,0.0,1,0,3,1,6,4,2009,144,139500
1762,11069,2007,2007,1396,0.0,0.0,2,1,3,1,6,7,2009,136,170000
1763,8800,1964,1997,2154,0.0,0.0,2,1,5,1,8,7,2007,161,224500
1764,13262,2003,2004,2400,0.0,0.0,3,1,4,1,10,6,2009,154,290000
1765,7758,1931,1950,1818,0.0,0.0,1,1,4,1,7,6,2007,184,169500
1766,12118,2004,2005,1710,0.0,0.0,2,0,3,1,7,4,2009,328,240000
1767,9600,1955,1955,1150,1.0,0.0,1,0,2,1,6,10,2007,175,144000
1768,9500,1964,1978,1977,0.0,1.0,1,1,4,1,9,6,2007,52,165000
1769,7175,1990,1991,1332,0.0,0.0,2,0,2,1,5,2,2009,60,145000
1770,11200,1964,1964,1298,0.0,0.0,2,0,3,1,5,6,2010,144,114000
1771,14226,2006,2006,1973,0.0,0.0,2,0,3,1,9,7,2007,360,395000
1772,2760,1973,1973,1092,0.0,0.0,1,1,3,1,6,12,2006,0,105500
1773,11050,1998,1999,1916,1.0,0.0,2,1,3,1,8,5,2010,70,254900
1774,7200,1950,1950,1238,0.0,0.0,1,1,3,1,6,11,2007,171,102000
1775,12420,2001,2001,1840,1.0,0.0,2,1,3,1,6,6,2009,45,230000
1776,6120,1920,2004,1513,0.0,0.0,1,1,4,1,8,5,2007,24,137500
1777,7111,1928,1983,1143,0.0,0.0,1,0,2,1,5,7,2008,265,138000
1778,19255,1983,1983,1338,0.0,0.0,1,1,2,1,5,9,2009,0,156500
1779,8120,1970,1970,864,0.0,0.0,1,0,3,1,5,7,2009,0,124500
1780,11952,1977,1977,1969,0.0,0.0,2,1,3,1,8,11,2007,276,190000
1781,3182,2007,2007,1266,0.0,0.0,2,0,2,1,6,3,2008,116,159895
1782,9842,1921,1998,2601,0.0,0.0,3,1,4,1,8,5,2008,183,189000
1783,8020,1964,1964,912,0.0,0.0,1,0,3,1,6,4,2006,0,124000
1784,11341,1957,1996,1392,1.0,0.0,1,1,3,1,5,5,2010,95,121500
1785,12436,1957,1957,1824,0.0,0.0,2,0,5,2,9,1,2008,0,146000
1786,12192,2000,2001,1823,1.0,0.0,2,1,3,1,6,5,2008,228,235000
1787,3842,2004,2005,1646,1.0,1.0,2,0,2,1,5,12,2006,336,300000
1788,1936,1970,1970,1092,0.0,0.0,1,1,3,1,5,6,2006,0,90500
1789,13101,1965,1965,1728,0.0,0.0,2,0,6,2,10,11,2008,0,142600
1790,9808,2002,2002,1573,1.0,0.0,2,0,3,1,6,3,2009,72,227000
1791,8145,1940,1950,2480,0.0,0.0,2,1,5,2,13,7,2009,0,205000
1792,17227,1999,2000,1341,1.0,0.0,1,1,1,1,5,1,2007,324,246900
1793,5280,1895,1950,1361,0.0,0.0,1,0,2,1,6,7,2008,123,89000
1794,11792,1948,1950,1120,0.0,0.0,1,0,2,1,5,6,2010,160,64000
1795,3876,1978,1978,1226,1.0,0.0,1,0,1,1,4,7,2006,193,170000
1796,13891,2008,2009,2822,0.0,0.0,3,1,4,1,12,1,2009,414,582933
1797,6000,1925,1980,1103,0.0,0.0,1,0,2,1,5,7,2006,286,110500
1798,8240,1960,1960,1179,0.0,0.0,1,0,2,1,5,6,2007,0,110000
1799,9405,1947,2008,698,0.0,1.0,1,0,2,1,4,6,2009,200,118000
1800,10625,2003,2004,2046,1.0,0.0,2,1,3,1,8,8,2008,382,284000
1801,9247,1962,1962,1716,0.0,0.0,1,1,4,1,8,3,2008,204,171000
1802,10628,2004,2004,1812,0.0,0.0,2,1,3,1,8,1,2009,237,193000
1803,11000,1976,2003,1178,1.0,0.0,1,1,3,1,6,6,2007,132,135000
1804,9399,1919,1950,1636,0.0,0.0,1,1,4,1,7,9,2006,0,167000
1805,7200,1950,1950,864,0.0,0.0,1,0,2,1,5,8,2006,115,105000
1806,10264,1999,1999,1588,0.0,0.0,2,0,3,1,6,8,2006,187,214000
1807,13215,2004,2004,1914,1.0,0.0,2,1,3,1,9,2,2006,295,279000
1808,10530,1975,2000,1875,0.0,0.0,3,0,3,1,8,6,2006,76,184500
1809,6000,1948,2002,1183,0.0,0.0,1,1,2,1,6,6,2007,176,120000
1810,7703,1992,1992,1730,0.0,0.0,2,1,3,1,6,11,2009,259,171500
1811,4251,2006,2007,1250,0.0,0.0,2,1,2,1,5,6,2007,54,164700
1812,12128,1989,1989,2559,0.0,0.0,2,1,4,1,9,11,2006,413,209000
1813,3072,2004,2004,1548,1.0,0.0,2,0,2,1,7,9,2006,163,225000
1814,8410,1910,1996,1184,0.0,0.0,1,0,5,1,8,5,2006,151,81000
1815,15218,2006,2006,1670,1.0,0.0,2,1,2,1,6,9,2006,240,336820
1816,14364,1988,1989,2062,1.0,0.0,2,1,3,1,7,4,2007,269,277000
1817,8680,1960,1960,894,0.0,0.0,1,0,3,1,5,1,2007,0,117600
1818,9600,1950,2005,1668,0.0,0.0,1,1,3,1,6,9,2009,0,140000
1819,11778,2008,2008,1766,1.0,0.0,2,1,3,1,8,12,2008,252,395039
1820,15810,2007,2007,1496,0.0,0.0,3,0,3,1,7,5,2007,100,181755
1821,11024,2005,2006,1400,0.0,0.0,2,0,3,1,6,10,2006,199,186800
1822,8970,1965,1965,2140,0.0,0.0,2,1,4,1,7,6,2009,40,177500
1823,10800,1927,2007,968,0.0,0.0,2,0,4,1,5,8,2007,0,64500
1824,4835,2004,2005,1488,1.0,0.0,2,0,2,1,6,3,2010,218,260000
1825,3710,2007,2007,1266,0.0,0.0,2,0,2,1,6,8,2007,116,185485
1826,6120,1931,1993,875,1.0,0.0,1,0,2,1,5,11,2009,48,105000
1827,9600,1976,1994,1855,0.0,0.0,2,1,3,1,7,8,2007,213,187000
1828,14145,1984,1998,1621,1.0,0.0,2,0,3,1,8,5,2006,153,202500
1829,9926,2005,2006,1614,1.0,0.0,2,0,3,1,7,5,2007,138,245700
1830,8012,1980,1980,1266,0.0,0.0,1,1,2,1,5,7,2007,340,128000
1831,10240,2005,2005,2098,0.0,0.0,2,1,3,1,8,3,2006,244,275500
1832,10762,1999,1999,1983,0.0,0.0,2,1,3,1,9,5,2009,0,225000
1833,8000,1959,1959,1183,1.0,0.0,1,0,3,1,6,7,2009,0,138000
1834,1680,1971,1971,1092,0.0,0.0,1,1,3,1,6,3,2010,0,88000
1835,13693,2006,2006,2643,0.0,0.0,2,1,3,1,9,3,2007,498,380000
1836,10625,2007,2007,1660,0.0,0.0,2,0,3,1,7,6,2008,253,256000
1837,7200,1951,2000,900,0.0,1.0,1,0,3,1,5,5,2010,254,134800
1838,1612,1980,1980,1229,0.0,0.0,1,1,2,1,5,7,2009,154,121000
1839,10207,2007,2007,1761,0.0,0.0,3,0,3,1,7,8,2007,249,227875
1840,10475,2008,2008,1694,0.0,0.0,2,0,3,1,7,2,2010,193,245350
1841,5976,1920,1950,1248,0.0,0.0,2,0,2,2,8,12,2006,130,93500
1842,10625,1920,1950,835,0.0,0.0,1,0,2,1,5,5,2010,0,83000
1844,5680,1901,1950,1173,0.0,0.0,2,0,3,1,7,9,2007,25,113000
1845,12400,1958,1998,1215,0.0,0.0,1,0,3,1,6,6,2009,234,155000
1846,6768,1961,1996,912,1.0,1.0,1,0,3,1,5,5,2008,168,142000
1847,6000,1926,2004,904,0.0,0.0,1,0,2,1,4,1,2009,0,119000
1848,12508,1940,1985,1750,1.0,0.0,2,0,4,1,7,7,2008,245,160000
1849,7415,2004,2004,1593,1.0,0.0,2,1,3,1,8,4,2008,175,193000
1850,11762,1992,1993,2202,1.0,0.0,2,1,4,1,9,9,2007,209,263000
1851,8767,2005,2005,1310,0.0,0.0,2,0,3,1,6,7,2006,0,164990
1852,8190,1954,1954,948,1.0,0.0,1,0,3,1,5,10,2007,36,119000
1853,7500,2006,2007,1448,0.0,0.0,2,0,2,1,6,6,2009,140,238500
1855,3784,2006,2007,1565,1.0,0.0,2,0,2,1,5,2,2007,120,193800
1856,4224,1976,1976,1060,1.0,0.0,1,0,3,1,6,6,2007,210,129900
1857,9245,1994,1995,990,0.0,1.0,1,0,3,1,5,2,2008,0,145000
1858,14781,2001,2002,1787,0.0,0.0,2,0,3,1,7,8,2006,348,275000
1859,8544,1950,1950,1040,0.0,0.0,2,0,2,2,6,12,2006,0,81400
1860,7440,1954,1954,1089,1.0,0.0,1,0,3,1,5,9,2009,328,125000
1861,7404,1920,1950,861,0.0,0.0,1,0,2,1,5,11,2009,0,80000
1862,4853,1924,1999,1296,0.0,0.0,2,0,2,1,5,5,2010,0,104000
1863,10593,1996,1996,1720,1.0,0.0,2,0,3,1,7,3,2010,296,260400
1864,12090,1981,2003,1479,0.0,0.0,2,1,3,1,6,3,2007,239,176000
1865,11677,1966,1966,1040,1.0,0.0,1,0,3,1,6,2,2007,90,123000
1866,11000,2000,2000,2172,0.0,0.0,2,1,4,1,8,6,2008,315,291000
1867,8000,1948,2002,972,1.0,0.0,1,0,2,1,5,5,2009,0,132000
1868,8029,2005,2005,1456,0.0,0.0,2,1,3,1,8,7,2008,124,176000
1869,13495,1956,1956,1728,1.0,0.0,2,0,3,1,7,7,2009,99,177625
1870,9738,1924,1950,1221,1.0,0.0,1,0,4,1,7,3,2006,0,104900
1871,9272,1999,1999,1749,0.0,0.0,2,1,3,1,7,6,2006,225,196000
1872,7841,2005,2005,1577,1.0,0.0,2,0,2,1,6,5,2007,242,280000
1873,8530,1995,1996,1474,0.0,0.0,2,1,3,1,7,5,2009,192,168500
1874,13041,1995,1995,1671,0.0,0.0,2,1,3,1,7,2,2006,84,170000
1876,6240,1939,1950,2009,0.0,0.0,2,0,4,1,7,1,2008,20,150000
1877,13015,1996,1996,1100,0.0,0.0,1,1,3,1,5,6,2006,0,145000
1878,9297,1976,1976,1728,2.0,0.0,2,0,4,2,8,7,2006,0,188000
1879,8773,1997,1997,1600,0.0,0.0,2,1,3,1,7,8,2007,138,169000
1880,8536,2006,2007,1125,0.0,0.0,1,1,2,1,5,4,2007,144,155000
1881,4282,2004,2004,1391,0.0,0.0,2,0,2,1,5,7,2008,314,196000
1882,8740,2002,2002,1995,0.0,0.0,2,1,4,1,8,7,2007,312,219500
1883,10237,2005,2006,1456,0.0,0.0,2,1,3,1,8,2,2006,24,170440
1884,7950,1977,1977,1426,0.0,0.0,1,1,3,1,6,7,2009,252,159500
1886,10400,1970,1970,1682,0.0,0.0,2,0,3,1,7,5,2008,98,174000
1887,10628,1970,1970,1277,1.0,0.0,1,0,2,1,5,4,2007,176,167000
1888,2280,1976,1976,1456,0.0,0.0,2,1,3,1,7,7,2009,87,148500
1889,7018,1979,1979,2228,0.0,0.0,2,0,6,2,8,6,2009,73,147983
1890,10762,1980,1980,1217,0.0,0.0,1,1,3,1,6,4,2009,28,120000
1891,7024,2005,2006,1090,1.0,0.0,1,1,2,1,5,6,2007,49,157000
1892,7585,1948,1950,1456,1.0,1.0,1,0,4,1,7,8,2006,0,91500
1893,8777,1910,1950,796,0.0,0.0,1,0,2,1,4,5,2008,328,85000
1894,9170,1965,1965,1214,1.0,0.0,1,0,2,1,6,4,2007,0,140000
1895,7742,1966,1966,955,1.0,0.0,1,0,3,1,6,1,2007,0,127000
1896,8791,2003,2003,1728,0.0,0.0,2,1,3,1,7,5,2008,272,207500
1897,19800,1935,1990,3672,0.0,0.0,3,1,5,1,7,12,2006,764,415000
1898,13339,1960,1960,1561,1.0,0.0,2,0,3,1,6,5,2009,268,193000
1899,8125,1994,1995,1481,0.0,0.0,2,1,3,1,6,3,2009,36,174000
1900,11419,1948,1999,1527,1.0,0.0,1,1,3,1,6,12,2009,0,152500
1901,7226,2003,2003,1640,0.0,0.0,2,1,3,1,6,6,2008,45,183000
1902,11100,1951,1994,1480,1.0,0.0,1,0,4,1,7,7,2007,0,136500
1903,12435,2001,2001,1792,0.0,0.0,2,1,3,1,7,5,2008,96,231500
1904,6420,1952,1952,1148,0.0,1.0,1,0,2,1,6,9,2006,0,123500
1905,16466,1955,1955,1393,0.0,0.0,1,1,3,1,8,4,2008,386,135500
1906,6285,1976,1976,1044,1.0,0.0,1,0,3,1,7,4,2007,228,133500
1907,9204,1963,1963,1144,1.0,0.0,1,1,3,1,6,8,2008,88,124000
1908,12011,1998,1998,1924,1.0,0.0,2,1,3,1,7,6,2006,657,280000
1909,14774,1999,1999,2599,0.0,0.0,2,1,4,1,10,5,2010,698,333168
1910,11792,2003,2003,2283,0.0,0.0,2,1,4,1,9,8,2009,166,270000
1911,8064,1950,1950,1133,0.0,0.0,1,0,3,1,5,12,2009,231,128500
1912,7175,1990,1991,1398,1.0,0.0,2,0,2,1,5,7,2006,46,172000
1913,10820,1971,1972,810,1.0,0.0,1,0,2,1,4,6,2006,0,130000
1914,5381,2005,2005,1306,1.0,0.0,2,0,1,1,5,8,2009,233,196000
1915,5000,1941,1950,803,0.0,0.0,1,0,2,1,5,12,2007,0,87000
1916,8674,1950,1950,1435,1.0,0.0,1,0,3,1,6,3,2007,33,128250
1917,13175,1978,1988,2073,1.0,0.0,2,0,3,1,7,2,2010,349,210000
1918,11275,1932,1950,1991,0.0,0.0,1,1,3,1,7,3,2007,0,220000
1919,9600,1950,1995,1067,0.0,0.0,2,0,2,1,4,2,2010,290,128000
1920,9000,1900,2006,1174,0.0,0.0,1,0,2,1,6,6,2007,142,135000
1921,9990,1991,1991,1689,1.0,0.0,2,0,3,1,6,7,2008,548,228500
1922,6000,1939,1950,1132,1.0,0.0,1,0,2,1,5,4,2010,0,134000
1923,10533,1956,1956,1024,1.0,0.0,1,0,2,1,5,8,2006,280,157500
1924,11692,1993,1994,2232,1.0,0.0,2,1,3,1,8,10,2009,338,263550
1925,12546,1981,1981,1440,0.0,0.0,2,0,3,1,7,4,2007,0,182900
1926,21695,1988,2007,1680,1.0,0.0,2,0,3,1,5,12,2009,336,222000
1927,9278,2007,2008,1092,0.0,0.0,1,0,2,1,5,2,2008,52,146000
1928,8100,1948,1973,1559,1.0,0.0,1,0,2,1,5,6,2007,116,153500
1929,16737,2004,2005,1980,1.0,0.0,2,0,3,1,8,9,2006,239,315000
1930,9200,1998,1998,2630,1.0,0.0,2,1,4,1,8,6,2008,66,315000
1931,9801,2007,2007,1861,0.0,0.0,3,0,3,1,7,7,2008,204,257000
1932,14137,1964,1964,1200,1.0,0.0,1,0,3,1,6,11,2008,290,173000
1933,14762,1948,1950,2320,0.0,0.0,2,0,2,1,7,5,2006,264,169000
1934,15262,2003,2004,2200,1.0,0.0,2,1,3,1,8,7,2009,263,382500
1935,9742,2002,2002,1795,0.0,0.0,2,0,3,1,7,9,2008,330,230000
1936,8532,1954,1990,1297,0.0,1.0,1,0,3,1,5,10,2009,0,153000
1937,10634,1953,1953,1319,1.0,0.0,1,0,3,1,5,11,2009,66,123000
1938,14753,1998,1998,1463,1.0,0.0,2,0,3,1,5,12,2009,81,207000
1939,18386,1880,2002,3493,0.0,0.0,3,0,3,1,10,5,2008,302,295000
1940,12450,2003,2004,1094,1.0,0.0,1,0,3,1,6,5,2007,0,149000
1941,7851,2002,2002,1960,1.0,0.0,2,1,4,1,8,5,2010,336,216500
1942,5175,1958,2000,808,0.0,0.0,1,0,2,1,5,7,2007,143,112000
1943,8398,1967,1967,943,1.0,0.0,1,0,2,1,5,6,2007,132,134500
1944,3710,2007,2008,1246,0.0,0.0,2,0,2,1,5,3,2008,124,187687
1945,7500,1920,1950,1128,0.0,0.0,1,0,2,1,6,4,2010,30,68400
1946,8010,1958,2007,951,1.0,0.0,1,0,2,1,6,9,2009,0,143500
1947,12800,1989,1989,1644,1.0,1.0,2,0,2,1,5,8,2009,476,275000
1948,11070,1988,1989,1959,0.0,0.0,3,0,5,2,9,7,2006,0,171000
1949,12224,2000,2000,2054,1.0,0.0,2,1,3,1,7,7,2009,72,244000
1950,6953,1971,2004,874,0.0,0.0,1,0,3,1,5,6,2010,0,130000
1951,11824,2006,2006,1685,0.0,0.0,2,0,2,1,5,4,2007,175,253000
1952,4118,1941,1950,693,0.0,0.0,1,0,2,1,4,3,2006,20,52500
1953,3907,1989,1989,1034,1.0,0.0,1,0,1,1,4,4,2010,177,185000
1954,8918,2005,2006,1490,0.0,0.0,2,1,3,1,7,7,2009,56,167800
1955,9591,2004,2005,1713,1.0,0.0,2,0,3,1,7,1,2009,196,274900
1956,14115,1980,1980,1472,1.0,0.0,2,0,3,1,6,6,2009,281,187500
1957,9675,2005,2005,1971,0.0,0.0,2,1,3,1,8,2,2009,48,253000
1958,1974,1973,2006,988,1.0,0.0,1,0,2,1,5,6,2008,221,105000
1959,11475,1961,1961,1576,1.0,0.0,1,0,4,1,7,9,2009,85,174500
1960,21533,1996,1997,2049,0.0,0.0,2,1,4,1,9,8,2006,168,210900
1961,9350,1947,1979,1531,0.0,0.0,1,0,3,1,8,6,2010,0,127000
1962,8198,2004,2004,1358,1.0,0.0,2,0,2,1,6,7,2008,222,207000
1963,13250,1978,1978,2050,0.0,0.0,2,1,4,1,8,5,2009,384,154000
1965,22136,1925,1975,2640,2.0,0.0,2,1,5,1,10,7,2006,679,180000
1966,8944,1967,1967,1584,0.0,0.0,2,0,4,2,8,4,2009,152,124000
1967,9839,1980,2006,2237,0.0,0.0,2,1,3,1,7,2,2009,329,204000
1968,6292,1928,1950,1477,0.0,1.0,2,0,3,1,6,8,2009,50,145000
1969,9680,1967,1967,1510,1.0,0.0,2,0,3,1,6,4,2010,244,178900
1970,9452,1997,1998,2392,1.0,0.0,2,1,3,1,7,6,2006,70,348000
1971,9144,1915,2004,1716,0.0,0.0,2,0,4,1,8,3,2008,195,162500
1972,8425,1971,1990,868,1.0,0.0,1,0,2,1,6,5,2007,138,119900
1973,9084,1998,1998,1632,0.0,0.0,2,1,3,1,8,6,2006,28,176500
1974,7420,1939,1950,1077,1.0,0.0,1,0,2,2,5,1,2008,4,118000
1975,7677,1953,1953,773,0.0,0.0,1,0,2,1,4,4,2008,0,110000
1976,16770,1998,1998,1839,0.0,0.0,2,1,4,1,7,6,2010,81,221000
1977,16545,1998,1998,2450,1.0,0.0,2,1,3,1,7,5,2009,126,340000
1978,11414,1910,1993,2019,0.0,0.0,1,0,3,1,8,10,2009,644,167500
1979,13501,2006,2006,1636,1.0,0.0,2,0,3,1,8,6,2007,60,255000
1980,9434,2004,2005,1374,0.0,0.0,2,1,3,1,6,8,2009,100,170000
1981,3675,2005,2005,1072,1.0,0.0,1,0,2,1,5,5,2006,28,145000
1982,1890,1972,1972,630,1.0,0.0,1,0,1,1,3,6,2008,88,81000
1983,11029,1958,2002,1414,1.0,0.0,1,0,3,1,6,5,2008,241,176500
1984,10084,2004,2005,1694,1.0,0.0,2,0,3,1,7,8,2007,312,307000
1985,9543,2001,2001,1690,0.0,0.0,2,1,3,1,7,2,2007,103,190550
1986,13005,1980,1980,2353,1.0,0.0,2,1,4,1,10,8,2009,483,260000
1987,2280,1976,1976,1055,1.0,0.0,2,0,2,1,4,4,2006,29,137500
1988,12712,1973,2006,1055,1.0,0.0,1,0,2,1,5,1,2007,455,147000
